"Seconds"	"AnalogResistanceExt_1"	"AnalogResistanceExt_2"
3162.6	2419	10289
3162.8	2421	10308
3163.0	2421	10290
3163.2	2423	10325
3163.4	2423	10325
3163.6	2423	10308
3163.8	2421	10290
3164.0	2423	10325
3164.2	2423	10308
3164.4	2423	10308
3164.6	2422	10327
3164.8	2425	10327
3165.0	2423	10325
3165.2	2422	10289
3165.4	2423	10325
3165.6	2421	10290
3165.8	2423	10308
3166.0	2425	10327
3166.2	2426	10325
3166.4	2424	10306
3166.6	2423	10308
3166.8	2423	10290
3167.0	2426	10325
3167.2	2426	10325
3167.4	2423	10308
3167.6	2423	10308
3167.8	2423	10308
3168.0	2426	10325
3168.2	2423	10308
3168.4	2423	10308
3168.6	2422	10289
3168.8	2421	10290
3169.0	2423	10308
3169.2	2424	10306
3169.4	2424	10306
3169.6	2426	10325
3169.8	2423	10308
3170.0	2428	10343
3170.2	2426	10325
3170.4	2423	10308
3170.6	2426	10325
3170.8	2423	10308
3171.0	2426	10325
3171.2	2423	10308
3171.4	2426	10325
3171.6	2426	10325
3171.8	2426	10325
3172.0	2426	10325
3172.2	2426	10325
3172.4	2426	10308
3172.6	2424	10306
3172.8	2423	10308
3173.0	2428	10325
3173.2	2426	10325
3173.4	2428	10325
3173.6	2428	10343
3173.8	2426	10325
3174.0	2426	10325
3174.2	2426	10325
3174.4	2426	10306
3174.6	2426	10325
3174.8	2426	10325
3175.0	2428	10325
3175.2	2426	10325
3175.4	2428	10325
3175.6	2426	10325
3175.8	2424	10306
3176.0	2424	10306
3176.2	2428	10343
3176.4	2426	10324
3176.6	2428	10325
3176.8	2430	10362
3177.0	2426	10324
3177.2	2428	10343
3177.4	2428	10325
3177.6	2428	10343
3177.8	2426	10306
3178.0	2430	10345
3178.2	2428	10325
3178.4	2432	10362
3178.6	2428	10325
3178.8	2428	10325
3179.0	2428	10325
3179.2	2432	10380
3179.4	2430	10362
3179.6	2430	10345
3179.8	2428	10343
3180.0	2431	10343
3180.2	2428	10343
3180.4	2428	10343
3180.6	2430	10345
3180.8	2428	10325
3181.0	2431	10343
3181.2	2431	10343
3181.4	2432	10362
3181.6	2428	10343
3181.8	2432	10362
3182.0	2430	10362
3182.2	2432	10380
3182.4	2432	10362
3182.6	2432	10362
3182.8	2432	10380
3183.0	2431	10343
3183.2	2432	10362
3183.4	2432	10362
3183.6	2434	10382
3183.8	2432	10345
3184.0	2431	10325
3184.2	2432	10362
3184.4	2435	10380
3184.6	2432	10362
3184.8	2431	10343
3185.0	2434	10382
3185.2	2435	10380
3185.4	2432	10362
3185.6	2436	10400
3185.8	2432	10362
3186.0	2436	10400
3186.2	2432	10362
3186.4	2435	10380
3186.6	2432	10362
3186.8	2431	10364
3187.0	2432	10362
3187.2	2432	10362
3187.4	2437	10399
3187.6	2432	10362
3187.8	2435	10362
3188.0	2432	10362
3188.2	2436	10400
3188.4	2435	10380
3188.6	2435	10380
3188.8	2435	10380
3189.0	2437	10399
3189.2	2435	10380
3189.4	2435	10362
3189.6	2435	10380
3189.8	2435	10380
3190.0	2435	10380
3190.2	2435	10380
3190.4	2437	10399
3190.6	2433	10343
3190.8	2435	10361
3191.0	2435	10361
3191.2	2439	10400
3191.4	2435	10380
3191.6	2433	10361
3191.8	2437	10380
3192.0	2438	10379
3192.2	2435	10380
3192.4	2439	10400
3192.6	2437	10399
3192.8	2433	10361
3193.0	2435	10361
3193.2	2433	10343
3193.4	2437	10380
3193.6	2435	10361
3193.8	2437	10399
3194.0	2435	10379
3194.2	2435	10380
3194.4	2437	10380
3194.6	2433	10361
3194.8	2435	10362
3195.0	2435	10379
3195.2	2437	10380
3195.4	2435	10361
3195.6	2437	10380
3195.8	2437	10380
3196.0	2437	10380
3196.2	2440	10399
3196.4	2438	10379
3196.6	2435	10379
3196.8	2435	10379
3197.0	2437	10399
3197.2	2437	10399
3197.4	2437	10380
3197.6	2437	10380
3197.8	2437	10399
3198.0	2437	10380
3198.2	2437	10380
3198.4	2435	10361
3198.6	2438	10379
3198.8	2438	10379
3199.0	2435	10361
3199.2	2439	10418
3199.4	2437	10380
3199.6	2438	10379
3199.8	2435	10379
3200.0	2438	10379
3200.2	2435	10361
3200.4	2435	10361
3200.6	2438	10379
3200.8	2436	10360
3201.0	2438	10379
3201.2	2440	10397
3201.4	2438	10379
3201.6	2438	10379
3201.8	2438	10379
3202.0	2440	10380
3202.2	2438	10379
3202.4	2441	10400
3202.6	2438	10379
3202.8	2438	10361
3203.0	2440	10397
3203.2	2440	10397
3203.4	2440	10399
3203.6	2440	10399
3203.8	2442	10399
3204.0	2438	10379
3204.2	2440	10399
3204.4	2440	10399
3204.6	2440	10399
3204.8	2440	10397
3205.0	2442	10417
3205.2	2440	10399
3205.4	2440	10399
3205.6	2440	10399
3205.8	2440	10397
3206.0	2440	10397
3206.2	2442	10399
3206.4	2440	10397
3206.6	2440	10399
3206.8	2440	10379
3207.0	2440	10379
3207.2	2438	10379
3207.4	2440	10397
3207.6	2442	10399
3207.8	2440	10397
3208.0	2440	10397
3208.2	2442	10399
3208.4	2440	10397
3208.6	2443	10397
3208.8	2444	10435
3209.0	2443	10397
3209.2	2440	10379
3209.4	2440	10379
3209.6	2440	10379
3209.8	2442	10399
3210.0	2440	10379
3210.2	2440	10379
3210.4	2443	10397
3210.6	2440	10397
3210.8	2441	10396
3211.0	2443	10397
3211.2	2440	10397
3211.4	2443	10397
3211.6	2440	10379
3211.8	2444	10396
3212.0	2443	10415
3212.2	2444	10417
3212.4	2440	10397
3212.6	2443	10397
3212.8	2443	10397
3213.0	2443	10397
3213.2	2443	10397
3213.4	2443	10397
3213.6	2443	10397
3213.8	2443	10397
3214.0	2440	10379
3214.2	2444	10396
3214.4	2443	10415
3214.6	2444	10414
3214.8	2441	10396
3215.0	2443	10397
3215.2	2443	10397
3215.4	2441	10378
3215.6	2441	10378
3215.8	2441	10378
3216.0	2444	10396
3216.2	2444	10435
3216.4	2443	10397
3216.6	2443	10379
3216.8	2443	10397
3217.0	2444	10396
3217.2	2445	10433
3217.4	2444	10396
3217.6	2445	10397
3217.8	2445	10415
3218.0	2444	10396
3218.2	2444	10396
3218.4	2445	10415
3218.6	2445	10415
3218.8	2443	10397
3219.0	2443	10397
3219.2	2443	10397
3219.4	2441	10378
3219.6	2445	10397
3219.8	2448	10433
3220.0	2446	10414
3220.2	2445	10415
3220.4	2445	10415
3220.6	2448	10433
3220.8	2448	10433
3221.0	2445	10415
3221.2	2445	10415
3221.4	2445	10415
3221.6	2445	10415
3221.8	2445	10415
3222.0	2445	10415
3222.2	2447	10435
3222.4	2445	10397
3222.6	2447	10417
3222.8	2448	10415
3223.0	2445	10415
3223.2	2445	10415
3223.4	2445	10415
3223.6	2449	10453
3223.8	2449	10453
3224.0	2447	10435
3224.2	2447	10435
3224.4	2445	10397
3224.6	2448	10415
3224.8	2448	10415
3225.0	2448	10415
3225.2	2448	10415
3225.4	2445	10415
3225.6	2445	10397
3225.8	2449	10453
3226.0	2449	10435
3226.2	2449	10435
3226.4	2447	10435
3226.6	2449	10453
3226.8	2447	10435
3227.0	2449	10435
3227.2	2448	10415
3227.4	2448	10415
3227.6	2449	10435
3227.8	2449	10435
3228.0	2449	10435
3228.2	2448	10415
3228.4	2449	10435
3228.6	2448	10415
3228.8	2450	10433
3229.0	2452	10453
3229.2	2449	10453
3229.4	2449	10435
3229.6	2449	10435
3229.8	2449	10453
3230.0	2450	10433
3230.2	2449	10435
3230.4	2449	10453
3230.6	2448	10415
3230.8	2449	10435
3231.0	2450	10433
3231.2	2450	10433
3231.4	2448	10433
3231.6	2448	10415
3231.8	2450	10415
3232.0	2448	10415
3232.2	2452	10453
3232.4	2452	10453
3232.6	2452	10453
3232.8	2452	10435
3233.0	2449	10435
3233.2	2450	10433
3233.4	2448	10397
3233.6	2450	10415
3233.8	2448	10415
3234.0	2452	10435
3234.2	2448	10415
3234.4	2452	10453
3234.6	2448	10397
3234.8	2450	10433
3235.0	2452	10453
3235.2	2452	10453
3235.4	2450	10433
3235.6	2454	10471
3235.8	2452	10453
3236.0	2452	10435
3236.2	2452	10453
3236.4	2452	10435
3236.6	2450	10415
3236.8	2452	10453
3237.0	2452	10435
3237.2	2452	10435
3237.4	2450	10433
3237.6	2450	10415
3237.8	2454	10471
3238.0	2453	10452
3238.2	2450	10433
3238.4	2450	10433
3238.6	2453	10452
3238.8	2453	10452
3239.0	2452	10453
3239.2	2454	10471
3239.4	2450	10433
3239.6	2450	10433
3239.8	2450	10433
3240.0	2454	10453
3240.2	2452	10453
3240.4	2452	10453
3240.6	2452	10453
3240.8	2454	10471
3241.0	2453	10433
3241.2	2452	10435
3241.4	2453	10433
3241.6	2457	10471
3241.8	2453	10452
3242.0	2453	10433
3242.2	2454	10471
3242.4	2450	10415
3242.6	2450	10415
3242.8	2454	10453
3243.0	2454	10453
3243.2	2450	10433
3243.4	2454	10453
3243.6	2454	10453
3243.8	2457	10471
3244.0	2453	10452
3244.2	2453	10433
3244.4	2453	10433
3244.6	2455	10470
3244.8	2453	10452
3245.0	2454	10453
3245.2	2453	10433
3245.4	2453	10433
3245.6	2453	10452
3245.8	2453	10452
3246.0	2454	10471
3246.2	2454	10453
3246.4	2454	10453
3246.6	2453	10433
3246.8	2455	10470
3247.0	2453	10452
3247.2	2453	10433
3247.4	2457	10471
3247.6	2455	10452
3247.8	2454	10471
3248.0	2455	10452
3248.2	2457	10471
3248.4	2453	10433
3248.6	2457	10471
3248.8	2455	10452
3249.0	2455	10470
3249.2	2453	10433
3249.4	2455	10452
3249.6	2457	10471
3249.8	2459	10489
3250.0	2459	10489
3250.2	2453	10452
3250.4	2458	10491
3250.6	2458	10470
3250.8	2453	10450
3251.0	2455	10452
3251.2	2455	10452
3251.4	2454	10453
3251.6	2458	10470
3251.8	2458	10452
3252.0	2458	10470
3252.2	2455	10452
3252.4	2453	10433
3252.6	2457	10471
3252.8	2458	10470
3253.0	2459	10508
3253.2	2455	10452
3253.4	2457	10471
3253.6	2459	10489
3253.8	2459	10489
3254.0	2455	10452
3254.2	2455	10470
3254.4	2458	10452
3254.6	2458	10470
3254.8	2455	10470
3255.0	2458	10470
3255.2	2457	10471
3255.4	2459	10489
3255.6	2459	10471
3255.8	2459	10489
3256.0	2459	10489
3256.2	2458	10470
3256.4	2458	10470
3256.6	2458	10470
3256.8	2460	10488
3257.0	2459	10489
3257.2	2458	10470
3257.4	2458	10452
3257.6	2458	10452
3257.8	2458	10470
3258.0	2456	10450
3258.2	2458	10470
3258.4	2458	10470
3258.6	2459	10489
3258.8	2458	10470
3259.0	2460	10488
3259.2	2460	10470
3259.4	2458	10470
3259.6	2458	10450
3259.8	2460	10488
3260.0	2458	10450
3260.2	2458	10469
3260.4	2456	10432
3260.6	2456	10450
3260.8	2458	10470
3261.0	2458	10469
3261.2	2456	10450
3261.4	2458	10470
3261.6	2460	10470
3261.8	2458	10470
3262.0	2460	10488
3262.2	2460	10488
3262.4	2460	10470
3262.6	2460	10470
3262.8	2460	10488
3263.0	2462	10508
3263.2	2460	10470
3263.4	2458	10452
3263.6	2460	10470
3263.8	2458	10469
3264.0	2460	10488
3264.2	2462	10489
3264.4	2459	10471
3264.6	2460	10470
3264.8	2462	10508
3265.0	2458	10469
3265.2	2462	10488
3265.4	2462	10489
3265.6	2464	10508
3265.8	2462	10488
3266.0	2460	10488
3266.2	2462	10489
3266.4	2462	10489
3266.6	2460	10470
3266.8	2461	10469
3267.0	2464	10526
3267.2	2461	10469
3267.4	2462	10489
3267.6	2464	10508
3267.8	2464	10508
3268.0	2464	10508
3268.2	2462	10488
3268.4	2460	10470
3268.6	2462	10488
3268.8	2462	10488
3269.0	2464	10508
3269.2	2458	10452
3269.4	2462	10488
3269.6	2462	10489
3269.8	2464	10508
3270.0	2464	10526
3270.2	2464	10508
3270.4	2462	10489
3270.6	2464	10508
3270.8	2467	10526
3271.0	2464	10526
3271.2	2462	10488
3271.4	2464	10508
3271.6	2465	10506
3271.8	2460	10488
3272.0	2464	10508
3272.2	2464	10508
3272.4	2464	10489
3272.6	2464	10489
3272.8	2465	10488
3273.0	2465	10506
3273.2	2467	10526
3273.4	2466	10528
3273.6	2467	10526
3273.8	2467	10545
3274.0	2464	10508
3274.2	2464	10526
3274.4	2464	10508
3274.6	2464	10526
3274.8	2462	10488
3275.0	2465	10506
3275.2	2462	10488
3275.4	2467	10508
3275.6	2464	10508
3275.8	2469	10526
3276.0	2467	10506
3276.2	2464	10508
3276.4	2464	10508
3276.6	2467	10508
3276.8	2465	10506
3277.0	2467	10508
3277.2	2467	10526
3277.4	2464	10508
3277.6	2467	10525
3277.8	2465	10506
3278.0	2467	10525
3278.2	2462	10488
3278.4	2467	10526
3278.6	2464	10508
3278.8	2467	10506
3279.0	2465	10506
3279.2	2465	10488
3279.4	2465	10488
3279.6	2467	10526
3279.8	2467	10525
3280.0	2467	10526
3280.2	2469	10545
3280.4	2465	10488
3280.6	2467	10526
3280.8	2465	10488
3281.0	2467	10525
3281.2	2469	10526
3281.4	2467	10526
3281.6	2467	10506
3281.8	2467	10506
3282.0	2465	10506
3282.2	2463	10487
3282.4	2467	10508
3282.6	2467	10506
3282.8	2467	10506
3283.0	2469	10526
3283.2	2469	10545
3283.4	2465	10488
3283.6	2469	10545
3283.8	2467	10526
3284.0	2467	10525
3284.2	2467	10508
3284.4	2467	10506
3284.6	2467	10506
3284.8	2469	10545
3285.0	2469	10545
3285.2	2469	10526
3285.4	2465	10506
3285.6	2467	10506
3285.8	2467	10525
3286.0	2467	10525
3286.2	2466	10505
3286.4	2465	10488
3286.6	2470	10525
3286.8	2469	10526
3287.0	2469	10545
3287.2	2469	10526
3287.4	2467	10508
3287.6	2467	10506
3287.8	2470	10525
3288.0	2469	10545
3288.2	2469	10526
3288.4	2469	10508
3288.6	2469	10526
3288.8	2470	10525
3289.0	2467	10526
3289.2	2472	10545
3289.4	2469	10526
3289.6	2472	10563
3289.8	2469	10526
3290.0	2467	10525
3290.2	2469	10526
3290.4	2467	10488
3290.6	2467	10506
3290.8	2473	10565
3291.0	2472	10545
3291.2	2467	10506
3291.4	2467	10506
3291.6	2470	10525
3291.8	2472	10563
3292.0	2467	10506
3292.2	2472	10545
3292.4	2472	10526
3292.6	2472	10543
3292.8	2468	10505
3293.0	2474	10563
3293.2	2469	10526
3293.4	2467	10506
3293.6	2470	10506
3293.8	2472	10545
3294.0	2472	10543
3294.2	2467	10506
3294.4	2470	10506
3294.6	2474	10563
3294.8	2472	10543
3295.0	2470	10525
3295.2	2472	10543
3295.4	2469	10526
3295.6	2474	10563
3295.8	2470	10525
3296.0	2472	10543
3296.2	2470	10525
3296.4	2468	10505
3296.6	2470	10525
3296.8	2472	10525
3297.0	2474	10563
3297.2	2472	10545
3297.4	2472	10526
3297.6	2474	10545
3297.8	2472	10543
3298.0	2470	10525
3298.2	2472	10543
3298.4	2470	10506
3298.6	2472	10543
3298.8	2474	10563
3299.0	2475	10543
3299.2	2472	10526
3299.4	2472	10543
3299.6	2472	10545
3299.8	2474	10545
3300.0	2472	10543
3300.2	2472	10525
3300.4	2472	10526
3300.6	2472	10543
3300.8	2472	10543
3301.0	2472	10525
3301.2	2477	10582
3301.4	2472	10545
3301.6	2477	10582
3301.8	2472	10543
3302.0	2475	10562
3302.2	2472	10543
3302.4	2472	10525
3302.6	2472	10525
3302.8	2475	10543
3303.0	2475	10543
3303.2	2474	10563
3303.4	2474	10545
3303.6	2473	10524
3303.8	2475	10562
3304.0	2472	10543
3304.2	2475	10543
3304.4	2472	10525
3304.6	2475	10562
3304.8	2472	10543
3305.0	2475	10562
3305.2	2472	10525
3305.4	2472	10543
3305.6	2472	10543
3305.8	2477	10563
3306.0	2477	10563
3306.2	2475	10543
3306.4	2472	10525
3306.6	2475	10543
3306.8	2475	10562
3307.0	2475	10543
3307.2	2475	10562
3307.4	2475	10543
3307.6	2477	10562
3307.8	2475	10543
3308.0	2475	10562
3308.2	2475	10543
3308.4	2475	10543
3308.6	2475	10525
3308.8	2479	10582
3309.0	2477	10562
3309.2	2475	10543
3309.4	2474	10545
3309.6	2476	10542
3309.8	2475	10562
3310.0	2477	10563
3310.2	2475	10562
3310.4	2474	10545
3310.6	2477	10582
3310.8	2477	10563
3311.0	2477	10582
3311.2	2475	10543
3311.4	2477	10563
3311.6	2475	10525
3311.8	2477	10562
3312.0	2479	10582
3312.2	2479	10582
3312.4	2477	10545
3312.6	2477	10563
3312.8	2479	10582
3313.0	2477	10562
3313.2	2477	10562
3313.4	2475	10543
3313.6	2477	10580
3313.8	2477	10563
3314.0	2479	10582
3314.2	2475	10543
3314.4	2476	10524
3314.6	2477	10543
3314.8	2479	10582
3315.0	2479	10600
3315.2	2477	10543
3315.4	2477	10563
3315.6	2477	10562
3315.8	2479	10582
3316.0	2479	10582
3316.2	2477	10562
3316.4	2477	10563
3316.6	2479	10600
3316.8	2477	10563
3317.0	2482	10600
3317.2	2477	10543
3317.4	2479	10563
3317.6	2477	10543
3317.8	2477	10562
3318.0	2477	10562
3318.2	2480	10562
3318.4	2477	10562
3318.6	2479	10582
3318.8	2482	10600
3319.0	2477	10562
3319.2	2480	10580
3319.4	2479	10563
3319.6	2480	10580
3319.8	2477	10562
3320.0	2480	10562
3320.2	2477	10543
3320.4	2482	10582
3320.6	2479	10563
3320.8	2482	10600
3321.0	2482	10600
3321.2	2477	10562
3321.4	2480	10580
3321.6	2484	10619
3321.8	2480	10562
3322.0	2479	10582
3322.2	2477	10562
3322.4	2480	10580
3322.6	2479	10582
3322.8	2482	10600
3323.0	2482	10599
3323.2	2480	10580
3323.4	2482	10600
3323.6	2479	10563
3323.8	2482	10600
3324.0	2480	10562
3324.2	2482	10600
3324.4	2482	10600
3324.6	2479	10582
3324.8	2480	10562
3325.0	2480	10562
3325.2	2480	10562
3325.4	2484	10619
3325.6	2482	10600
3325.8	2486	10639
3326.0	2482	10600
3326.2	2482	10580
3326.4	2482	10600
3326.6	2482	10600
3326.8	2482	10582
3327.0	2486	10620
3327.2	2482	10582
3327.4	2484	10582
3327.6	2480	10562
3327.8	2482	10599
3328.0	2482	10580
3328.2	2484	10600
3328.4	2484	10600
3328.6	2482	10599
3328.8	2484	10619
3329.0	2482	10580
3329.2	2484	10619
3329.4	2482	10582
3329.6	2482	10580
3329.8	2482	10582
3330.0	2482	10580
3330.2	2480	10562
3330.4	2482	10580
3330.6	2482	10600
3330.8	2484	10600
3331.0	2484	10619
3331.2	2484	10600
3331.4	2482	10599
3331.6	2484	10619
3331.8	2482	10599
3332.0	2482	10580
3332.2	2487	10619
3332.4	2480	10562
3332.6	2484	10600
3332.8	2484	10582
3333.0	2485	10599
3333.2	2482	10582
3333.4	2486	10639
3333.6	2484	10600
3333.8	2482	10580
3334.0	2487	10638
3334.2	2484	10600
3334.4	2482	10599
3334.6	2487	10619
3334.8	2485	10599
3335.0	2487	10619
3335.2	2485	10599
3335.4	2484	10600
3335.6	2484	10600
3335.8	2484	10600
3336.0	2487	10600
3336.2	2484	10582
3336.4	2487	10600
3336.6	2482	10580
3336.8	2485	10599
3337.0	2485	10599
3337.2	2485	10599
3337.4	2485	10599
3337.6	2485	10599
3337.8	2487	10618
3338.0	2485	10580
3338.2	2487	10618
3338.4	2482	10580
3338.6	2485	10580
3338.8	2486	10620
3339.0	2486	10598
3339.2	2484	10582
3339.4	2487	10600
3339.6	2487	10600
3339.8	2487	10599
3340.0	2485	10599
3340.2	2484	10600
3340.4	2489	10619
3340.6	2489	10619
3340.8	2487	10619
3341.0	2487	10619
3341.2	2487	10638
3341.4	2487	10600
3341.6	2489	10619
3341.8	2484	10600
3342.0	2487	10619
3342.2	2485	10580
3342.4	2487	10600
3342.6	2488	10620
3342.8	2485	10599
3343.0	2485	10599
3343.2	2487	10599
3343.4	2489	10638
3343.6	2487	10599
3343.8	2487	10599
3344.0	2487	10619
3344.2	2488	10639
3344.4	2484	10600
3344.6	2487	10618
3344.8	2487	10618
3345.0	2486	10579
3345.2	2485	10599
3345.4	2487	10600
3345.6	2487	10599
3345.8	2489	10619
3346.0	2487	10599
3346.2	2487	10618
3346.4	2485	10580
3346.6	2487	10618
3346.8	2485	10580
3347.0	2487	10600
3347.2	2487	10599
3347.4	2489	10638
3347.6	2487	10599
3347.8	2487	10618
3348.0	2487	10599
